transaction_id,customer_id,product_id,shop_id,quantity,actual_price,transaction_date,payment_method,transaction_type,unit_price,total_amount,transaction_time,city,district
7896,4,172,37,10,,,CARD,SALE,499.07,4990.7,2023-05-22,Lalitpur,Kathmandu
7897,2,10,38,8,,,UPI,SALE,420.75,3366.0,2023-06-06,Bhaktapur,Kathmandu
7898,4,47,18,10,,,CASH,SALE,87.33,873.3,2023-01-16,Lalitpur,Morang
7899,4,74,18,8,,,CARD,SALE,251.09,2008.72,2023-03-01,Lalitpur,Morang
7900,3,170,47,5,,,CARD,SALE,430.62,2153.1,2023-11-16,Biratnagar,Bhaktapur
7901,5,180,49,1,,,CARD,SALE,58.28,58.28,2023-07-05,Kathmandu,Morang
7902,3,35,2,4,,,CARD,SALE,422.56,1690.24,2023-07-10,Biratnagar,Kathmandu
7903,3,29,29,6,,,UPI,SALE,195.69,1174.14,2023-09-10,Biratnagar,Lalitpur
7904,5,8,11,9,,,CARD,SALE,206.95,1862.55,2023-03-18,Kathmandu,Kaski
7905,1,83,21,3,,,CASH,SALE,89.46,268.38,2023-04-07,Pokhara,Morang
7906,3,143,16,2,,,CASH,SALE,360.69,721.38,2023-02-22,Biratnagar,Morang
7907,4,194,25,5,,,CASH,SALE,122.77,613.85,2023-02-09,Lalitpur,Kaski
7908,3,78,44,7,,,UPI,SALE,343.17,2402.19,2023-10-18,Biratnagar,Kathmandu
7909,3,119,2,4,,,CASH,SALE,285.72,1142.88,2023-04-10,Biratnagar,Kathmandu
7910,2,13,41,10,,,CASH,SALE,145.78,1457.8,2023-05-15,Bhaktapur,Bhaktapur
7911,4,118,1,2,,,CASH,SALE,291.94,583.88,2023-06-24,Lalitpur,Bhaktapur
7912,2,71,39,10,,,UPI,SALE,430.69,4306.9,2023-05-20,Bhaktapur,Kathmandu
7913,1,121,20,6,,,CASH,SALE,408.41,2450.46,2023-09-21,Pokhara,Kathmandu
7914,4,175,25,2,,,CARD,SALE,437.57,875.14,2023-11-23,Lalitpur,Kaski
7915,5,191,17,6,,,CARD,SALE,78.93,473.58,2023-05-13,Kathmandu,Morang
7916,5,156,43,3,,,CASH,SALE,109.92,329.76,2023-10-07,Kathmandu,Bhaktapur
7917,5,1,11,1,,,UPI,SALE,93.85,93.85,2023-10-12,Kathmandu,Kaski
7918,4,76,35,4,,,CASH,SALE,199.73,798.92,2023-08-21,Lalitpur,Morang
7919,1,118,21,1,,,UPI,SALE,289.16,289.16,2023-08-31,Pokhara,Morang
7920,3,169,2,8,,,UPI,SALE,204.97,1639.76,2023-06-22,Biratnagar,Kathmandu
7921,3,91,48,10,,,UPI,SALE,47.59,475.9,2023-08-21,Biratnagar,Lalitpur
7922,2,104,45,7,,,CASH,SALE,304.61,2132.27,2023-05-24,Bhaktapur,Morang
7923,3,197,40,7,,,CASH,SALE,384.13,2688.91,2023-03-29,Biratnagar,Bhaktapur
7924,2,99,26,4,,,CASH,SALE,182.48,729.92,2023-11-01,Bhaktapur,Bhaktapur
7925,2,161,36,10,,,CARD,SALE,178.22,1782.2,2023-10-10,Bhaktapur,Kaski
7926,2,163,36,10,,,UPI,SALE,145.09,1450.9,2023-01-23,Bhaktapur,Kaski
7927,5,181,12,7,,,CARD,SALE,254.42,1780.94,2023-08-21,Kathmandu,Morang
7928,1,80,5,2,,,CASH,SALE,235.5,471.0,2023-10-03,Pokhara,Kathmandu
7929,2,70,39,4,,,CASH,SALE,397.89,1591.56,2023-03-12,Bhaktapur,Kathmandu
7930,5,162,7,1,,,CASH,SALE,141.01,141.01,2023-05-22,Kathmandu,Lalitpur
7931,5,124,49,4,,,CARD,SALE,327.47,1309.88,2023-08-08,Kathmandu,Morang
7932,4,74,32,4,,,CASH,SALE,253.06,1012.24,2023-07-13,Lalitpur,Morang
7933,5,1,17,4,,,CARD,SALE,108.25,433.0,2023-05-13,Kathmandu,Morang
7934,2,86,24,4,,,CARD,SALE,285.22,1140.88,2023-10-23,Bhaktapur,Morang
7935,2,78,41,5,,,UPI,SALE,345.66,1728.3,2023-11-17,Bhaktapur,Bhaktapur
7936,3,110,50,8,,,CASH,SALE,135.21,1081.68,2023-11-13,Biratnagar,Kaski
7937,3,104,29,7,,,UPI,SALE,333.14,2331.98,2023-03-14,Biratnagar,Lalitpur
7938,4,130,1,1,,,CARD,SALE,92.83,92.83,2023-02-25,Lalitpur,Bhaktapur
7939,4,36,37,4,,,CASH,SALE,376.51,1506.04,2023-12-16,Lalitpur,Kathmandu
7940,4,166,33,6,,,CARD,SALE,314.99,1889.94,2023-06-06,Lalitpur,Kaski
7941,5,128,12,9,,,CASH,SALE,184.38,1659.42,2023-10-20,Kathmandu,Morang
7942,2,127,26,10,,,UPI,SALE,307.83,3078.3,2023-10-02,Bhaktapur,Bhaktapur
7943,5,187,12,4,,,CASH,SALE,374.66,1498.64,2023-08-14,Kathmandu,Morang
7944,5,67,17,9,,,CASH,SALE,340.27,3062.43,2023-03-05,Kathmandu,Morang
7945,1,159,4,2,,,CASH,SALE,47.63,95.26,2023-08-21,Pokhara,Lalitpur
7946,3,51,2,5,,,UPI,SALE,221.89,1109.45,2023-05-10,Biratnagar,Kathmandu
7947,1,191,21,1,,,CASH,SALE,70.66,70.66,2023-06-03,Pokhara,Morang
7948,2,147,39,6,,,UPI,SALE,273.85,1643.1,2023-12-30,Bhaktapur,Kathmandu
7949,5,181,23,4,,,CASH,SALE,216.1,864.4,2023-04-11,Kathmandu,Bhaktapur
7950,3,74,40,9,,,CASH,SALE,246.52,2218.68,2023-02-22,Biratnagar,Bhaktapur
7951,5,175,15,8,,,CARD,SALE,450.02,3600.16,2023-05-06,Kathmandu,Bhaktapur
7952,2,152,10,4,,,CASH,SALE,529.76,2119.04,2023-09-11,Bhaktapur,Kaski
7953,3,164,34,6,,,UPI,SALE,356.86,2141.16,2023-06-27,Biratnagar,Kaski
7954,3,58,44,10,,,UPI,SALE,143.77,1437.7,2023-09-02,Biratnagar,Kathmandu
7955,2,39,38,8,,,CARD,SALE,111.81,894.48,2023-05-03,Bhaktapur,Kathmandu
7956,3,91,2,7,,,CARD,SALE,39.54,276.78,2023-07-01,Biratnagar,Kathmandu
7957,2,178,22,2,,,CASH,SALE,19.12,38.24,2023-06-02,Bhaktapur,Kathmandu
7958,3,150,34,8,,,CASH,SALE,295.09,2360.72,2023-02-19,Biratnagar,Kaski
7959,1,19,21,3,,,CASH,SALE,104.25,312.75,2023-02-13,Pokhara,Morang
7960,4,194,32,6,,,CASH,SALE,118.57,711.42,2023-10-10,Lalitpur,Morang
7961,4,102,33,9,,,CASH,SALE,431.34,3882.06,2023-10-17,Lalitpur,Kaski
7962,3,1,2,2,,,UPI,SALE,108.01,216.02,2023-04-19,Biratnagar,Kathmandu
7963,4,9,32,1,,,CARD,SALE,482.76,482.76,2023-02-18,Lalitpur,Morang
7964,4,179,14,7,,,CARD,SALE,94.16,659.12,2023-08-02,Lalitpur,Morang
7965,2,7,26,1,,,CASH,SALE,258.9,258.9,2023-11-09,Bhaktapur,Bhaktapur
7966,5,25,12,3,,,CARD,SALE,131.23,393.69,2023-07-10,Kathmandu,Morang
7967,1,47,8,8,,,UPI,SALE,83.67,669.36,2023-05-05,Pokhara,Kaski
7968,3,194,50,3,,,CASH,SALE,121.21,363.63,2023-02-20,Biratnagar,Kaski
7969,2,109,38,8,,,UPI,SALE,112.0,896.0,2023-05-11,Bhaktapur,Kathmandu
7970,5,101,15,1,,,CASH,SALE,227.89,227.89,2023-05-03,Kathmandu,Bhaktapur
7971,1,113,8,10,,,CASH,SALE,380.41,3804.1,2023-01-14,Pokhara,Kaski
7972,4,193,25,9,,,CASH,SALE,61.76,555.84,2023-04-14,Lalitpur,Kaski
7973,3,140,6,3,,,CARD,SALE,111.99,335.97,2023-06-01,Biratnagar,Kathmandu
7974,5,125,28,6,,,UPI,SALE,103.3,619.8,2023-06-12,Kathmandu,Morang
7975,5,37,13,1,,,CARD,SALE,344.45,344.45,2023-05-29,Kathmandu,Morang
7976,3,38,44,5,,,UPI,SALE,248.13,1240.65,2023-11-28,Biratnagar,Kathmandu
7977,2,3,26,1,,,CASH,SALE,265.49,265.49,2023-12-15,Bhaktapur,Bhaktapur
7978,3,106,47,8,,,UPI,SALE,448.73,3589.84,2023-11-07,Biratnagar,Bhaktapur
7979,5,146,17,9,,,CASH,SALE,486.56,4379.04,2023-02-21,Kathmandu,Morang
7980,1,113,5,8,,,UPI,SALE,388.95,3111.6,2023-12-09,Pokhara,Kathmandu
7981,3,156,30,10,,,CARD,SALE,116.79,1167.9,2023-05-03,Biratnagar,Kathmandu
7982,4,117,19,5,,,UPI,SALE,230.52,1152.6,2023-11-17,Lalitpur,Kaski
7983,2,106,42,3,,,UPI,SALE,460.22,1380.66,2023-12-02,Bhaktapur,Kathmandu
7984,3,72,48,3,,,UPI,SALE,145.97,437.91,2023-08-06,Biratnagar,Lalitpur
7985,2,74,39,1,,,UPI,SALE,214.24,214.24,2023-01-01,Bhaktapur,Kathmandu
7986,5,49,12,6,,,CARD,SALE,59.61,357.66,2023-09-03,Kathmandu,Morang
7987,4,197,32,8,,,CASH,SALE,400.92,3207.36,2023-02-07,Lalitpur,Morang
7988,4,167,32,10,,,CARD,SALE,190.79,1907.9,2023-02-15,Lalitpur,Morang
7989,1,11,21,10,,,CASH,SALE,146.56,1465.6,2023-01-21,Pokhara,Morang
7990,3,132,40,3,,,UPI,SALE,191.48,574.44,2023-02-01,Biratnagar,Bhaktapur
7991,2,108,22,6,,,CASH,SALE,352.46,2114.76,2023-07-11,Bhaktapur,Kathmandu
7992,5,55,28,4,,,CASH,SALE,233.72,934.88,2023-09-18,Kathmandu,Morang
7993,2,87,24,1,,,UPI,SALE,64.39,64.39,2023-03-02,Bhaktapur,Morang
7994,3,117,40,9,,,UPI,SALE,228.03,2052.27,2023-12-08,Biratnagar,Bhaktapur
7995,4,117,18,7,,,CARD,SALE,238.14,1666.98,2023-05-23,Lalitpur,Morang
7996,3,166,6,5,,,CARD,SALE,300.63,1503.15,2023-06-10,Biratnagar,Kathmandu
7997,3,54,6,7,,,CARD,SALE,415.03,2905.21,2023-06-10,Biratnagar,Kathmandu
7998,2,57,42,5,,,CASH,SALE,138.32,691.6,2023-10-12,Bhaktapur,Kathmandu
7999,2,104,22,10,,,CASH,SALE,330.76,3307.6,2023-11-29,Bhaktapur,Kathmandu
8000,4,28,19,1,,,CARD,SALE,436.76,436.76,2023-03-24,Lalitpur,Kaski
8001,3,107,48,8,,,UPI,SALE,468.2,3745.6,2023-02-12,Biratnagar,Lalitpur
8002,1,179,27,10,,,CARD,SALE,87.1,871.0,2023-12-19,Pokhara,Morang
8003,3,198,2,8,,,CARD,SALE,251.91,2015.28,2023-06-01,Biratnagar,Kathmandu
8004,5,153,15,7,,,CASH,SALE,204.91,1434.37,2023-07-20,Kathmandu,Bhaktapur
8005,3,185,30,4,,,CASH,SALE,248.93,995.72,2023-03-27,Biratnagar,Kathmandu
8006,3,25,44,10,,,CASH,SALE,124.68,1246.8,2023-12-04,Biratnagar,Kathmandu
8007,4,98,33,6,,,CARD,SALE,197.68,1186.08,2023-05-18,Lalitpur,Kaski
8008,5,195,28,4,,,UPI,SALE,173.03,692.12,2023-03-18,Kathmandu,Morang
8009,3,122,48,6,,,CASH,SALE,253.33,1519.98,2023-06-29,Biratnagar,Lalitpur
8010,2,34,9,8,,,CARD,SALE,117.05,936.4,2023-04-29,Bhaktapur,Bhaktapur
8011,2,133,3,7,,,CASH,SALE,85.5,598.5,2023-12-14,Bhaktapur,Lalitpur
8012,5,114,49,8,,,CARD,SALE,229.79,1838.32,2023-09-17,Kathmandu,Morang
8013,2,183,10,8,,,UPI,SALE,389.82,3118.56,2023-01-03,Bhaktapur,Kaski
8014,1,115,8,2,,,CASH,SALE,418.83,837.66,2023-12-16,Pokhara,Kaski
8015,1,52,20,1,,,CASH,SALE,179.14,179.14,2023-10-16,Pokhara,Kathmandu
8016,5,137,7,4,,,CASH,SALE,473.59,1894.36,2023-12-18,Kathmandu,Lalitpur
8017,2,76,10,3,,,UPI,SALE,187.24,561.72,2023-05-28,Bhaktapur,Kaski
8018,5,125,43,3,,,CARD,SALE,104.58,313.74,2023-03-16,Kathmandu,Bhaktapur
8019,2,127,36,6,,,UPI,SALE,330.39,1982.34,2023-03-14,Bhaktapur,Kaski
8020,2,41,9,7,,,CARD,SALE,92.4,646.8,2023-01-10,Bhaktapur,Bhaktapur
8021,2,74,36,1,,,CARD,SALE,253.25,253.25,2023-11-17,Bhaktapur,Kaski
8022,3,196,29,2,,,UPI,SALE,163.58,327.16,2023-11-10,Biratnagar,Lalitpur
8023,4,104,32,10,,,CARD,SALE,358.15,3581.5,2023-08-09,Lalitpur,Morang
8024,3,155,44,5,,,CARD,SALE,524.25,2621.25,2023-12-03,Biratnagar,Kathmandu
8025,4,146,1,1,,,CARD,SALE,465.65,465.65,2023-07-20,Lalitpur,Bhaktapur
8026,2,56,36,4,,,UPI,SALE,128.66,514.64,2023-11-26,Bhaktapur,Kaski
8027,3,70,16,10,,,CARD,SALE,375.54,3755.4,2023-04-07,Biratnagar,Morang
8028,3,100,30,7,,,CASH,SALE,206.67,1446.69,2023-02-27,Biratnagar,Kathmandu
8029,3,93,31,10,,,CARD,SALE,163.9,1639.0,2023-09-06,Biratnagar,Kaski
8030,3,103,40,7,,,UPI,SALE,137.63,963.41,2023-08-20,Biratnagar,Bhaktapur
8031,2,124,45,6,,,UPI,SALE,361.95,2171.7,2023-10-08,Bhaktapur,Morang
8032,3,48,48,4,,,CARD,SALE,187.92,751.68,2023-12-11,Biratnagar,Lalitpur
8033,2,174,36,7,,,CARD,SALE,337.27,2360.89,2023-07-05,Bhaktapur,Kaski
8034,4,113,32,5,,,CASH,SALE,345.7,1728.5,2023-01-29,Lalitpur,Morang
8035,5,74,15,9,,,CARD,SALE,246.45,2218.05,2023-10-22,Kathmandu,Bhaktapur
8036,5,69,49,6,,,CASH,SALE,227.0,1362.0,2023-02-28,Kathmandu,Morang
8037,2,93,26,7,,,CASH,SALE,195.81,1370.67,2023-04-27,Bhaktapur,Bhaktapur
8038,1,116,21,7,,,CASH,SALE,403.03,2821.21,2023-07-18,Pokhara,Morang
8039,4,151,1,2,,,CASH,SALE,332.19,664.38,2023-06-09,Lalitpur,Bhaktapur
8040,4,126,33,3,,,UPI,SALE,157.44,472.32,2023-08-25,Lalitpur,Kaski
8041,1,168,20,6,,,CARD,SALE,391.39,2348.34,2023-06-01,Pokhara,Kathmandu
8042,2,59,36,9,,,UPI,SALE,251.37,2262.33,2023-04-28,Bhaktapur,Kaski
8043,5,179,15,1,,,CARD,SALE,91.04,91.04,2023-04-24,Kathmandu,Bhaktapur
8044,3,71,34,1,,,UPI,SALE,403.03,403.03,2023-03-12,Biratnagar,Kaski
8045,3,69,50,7,,,CARD,SALE,207.12,1449.84,2023-04-06,Biratnagar,Kaski
8046,1,161,27,10,,,CASH,SALE,202.89,2028.9,2023-03-18,Pokhara,Morang
8047,4,102,25,8,,,CASH,SALE,429.88,3439.04,2023-05-03,Lalitpur,Kaski
8048,5,43,12,5,,,UPI,SALE,299.05,1495.25,2023-05-04,Kathmandu,Morang
8049,2,22,9,6,,,CARD,SALE,20.44,122.64,2023-12-07,Bhaktapur,Bhaktapur
8050,4,64,46,1,,,CASH,SALE,127.1,127.1,2023-05-02,Lalitpur,Kathmandu
8051,5,178,28,6,,,CASH,SALE,18.86,113.16,2023-05-23,Kathmandu,Morang
8052,4,160,32,10,,,UPI,SALE,361.96,3619.6,2023-08-20,Lalitpur,Morang
8053,3,25,34,7,,,CARD,SALE,131.13,917.91,2023-01-14,Biratnagar,Kaski
8054,3,45,47,3,,,CASH,SALE,366.66,1099.98,2023-01-08,Biratnagar,Bhaktapur
8055,5,132,43,7,,,UPI,SALE,203.85,1426.95,2023-07-31,Kathmandu,Bhaktapur
8056,2,7,10,9,,,CASH,SALE,264.23,2378.07,2023-05-11,Bhaktapur,Kaski
8057,2,167,3,5,,,CASH,SALE,191.13,955.65,2023-09-17,Bhaktapur,Lalitpur
8058,2,136,45,9,,,UPI,SALE,318.79,2869.11,2023-11-20,Bhaktapur,Morang
8059,2,83,36,6,,,CARD,SALE,91.28,547.68,2023-06-27,Bhaktapur,Kaski
8060,4,34,37,6,,,CASH,SALE,115.32,691.92,2023-03-12,Lalitpur,Kathmandu
8061,3,100,40,2,,,UPI,SALE,201.36,402.72,2023-11-13,Biratnagar,Bhaktapur
8062,4,26,35,3,,,CASH,SALE,32.37,97.11,2023-10-03,Lalitpur,Morang
8063,4,103,46,2,,,CASH,SALE,122.53,245.06,2023-09-16,Lalitpur,Kathmandu
8064,2,136,39,9,,,CARD,SALE,334.53,3010.77,2023-04-16,Bhaktapur,Kathmandu
8065,5,119,12,10,,,CARD,SALE,302.83,3028.3,2023-03-27,Kathmandu,Morang
8066,5,25,28,5,,,CASH,SALE,117.66,588.3,2023-04-14,Kathmandu,Morang
8067,1,192,5,6,,,CARD,SALE,263.77,1582.62,2023-11-04,Pokhara,Kathmandu
8068,2,6,39,10,,,CARD,SALE,179.16,1791.6,2023-07-05,Bhaktapur,Kathmandu
8069,5,3,28,4,,,CASH,SALE,260.46,1041.84,2023-07-09,Kathmandu,Morang
8070,1,150,8,9,,,CARD,SALE,323.42,2910.78,2023-08-28,Pokhara,Kaski
8071,3,48,6,4,,,CARD,SALE,170.49,681.96,2023-06-18,Biratnagar,Kathmandu
8072,2,56,39,9,,,CASH,SALE,114.91,1034.19,2023-05-25,Bhaktapur,Kathmandu
8073,2,71,9,5,,,UPI,SALE,446.43,2232.15,2023-07-21,Bhaktapur,Bhaktapur
8074,5,126,12,2,,,UPI,SALE,176.22,352.44,2023-02-06,Kathmandu,Morang
8075,5,161,28,4,,,CARD,SALE,189.32,757.28,2023-03-28,Kathmandu,Morang
8076,3,117,30,8,,,UPI,SALE,221.38,1771.04,2023-03-13,Biratnagar,Kathmandu
8077,5,105,11,4,,,CARD,SALE,242.28,969.12,2023-12-16,Kathmandu,Kaski
8078,1,122,4,4,,,CASH,SALE,237.11,948.44,2023-08-20,Pokhara,Lalitpur
8079,5,52,49,10,,,CASH,SALE,163.71,1637.1,2023-07-10,Kathmandu,Morang
8080,1,120,8,1,,,UPI,SALE,237.8,237.8,2023-11-20,Pokhara,Kaski
8081,3,141,6,9,,,UPI,SALE,330.2,2971.8,2023-01-01,Biratnagar,Kathmandu
8082,4,145,46,9,,,CASH,SALE,350.04,3150.36,2023-12-25,Lalitpur,Kathmandu
8083,4,17,18,1,,,UPI,SALE,19.03,19.03,2023-03-29,Lalitpur,Morang
8084,4,45,46,10,,,UPI,SALE,304.94,3049.4,2023-09-05,Lalitpur,Kathmandu
8085,3,63,40,2,,,UPI,SALE,492.81,985.62,2023-04-29,Biratnagar,Bhaktapur
8086,2,21,24,10,,,CARD,SALE,154.59,1545.9,2023-03-01,Bhaktapur,Morang
8087,1,25,21,5,,,CASH,SALE,141.77,708.85,2023-04-07,Pokhara,Morang
8088,2,64,9,4,,,CARD,SALE,121.06,484.24,2023-12-08,Bhaktapur,Bhaktapur
8089,2,58,22,10,,,CARD,SALE,136.29,1362.9,2023-01-12,Bhaktapur,Kathmandu
8090,4,74,25,8,,,CASH,SALE,248.76,1990.08,2023-10-06,Lalitpur,Kaski
8091,4,120,19,2,,,CARD,SALE,214.68,429.36,2023-07-02,Lalitpur,Kaski
8092,3,166,29,5,,,UPI,SALE,353.02,1765.1,2023-09-12,Biratnagar,Lalitpur
8093,2,12,45,10,,,CASH,SALE,361.89,3618.9,2023-09-09,Bhaktapur,Morang
8094,4,187,14,3,,,CASH,SALE,383.75,1151.25,2023-12-07,Lalitpur,Morang
8095,4,110,35,9,,,CASH,SALE,131.59,1184.31,2023-05-24,Lalitpur,Morang
8096,4,132,19,8,,,CASH,SALE,204.17,1633.36,2023-12-06,Lalitpur,Kaski
8097,3,28,6,9,,,CARD,SALE,454.87,4093.83,2023-07-31,Biratnagar,Kathmandu
8098,2,36,41,7,,,UPI,SALE,359.53,2516.71,2023-09-29,Bhaktapur,Bhaktapur
8099,2,2,22,2,,,CARD,SALE,482.82,965.64,2023-03-22,Bhaktapur,Kathmandu
8100,2,11,9,1,,,CASH,SALE,163.24,163.24,2023-08-31,Bhaktapur,Bhaktapur
8101,3,114,48,4,,,CARD,SALE,215.72,862.88,2023-05-12,Biratnagar,Lalitpur
8102,5,170,15,8,,,UPI,SALE,450.84,3606.72,2023-07-02,Kathmandu,Bhaktapur
8103,5,73,49,10,,,CASH,SALE,293.47,2934.7,2023-01-28,Kathmandu,Morang
8104,3,193,40,7,,,CASH,SALE,61.67,431.69,2023-09-10,Biratnagar,Bhaktapur
8105,2,57,24,6,,,CASH,SALE,136.4,818.4,2023-09-11,Bhaktapur,Morang
8106,3,123,44,9,,,UPI,SALE,90.11,810.99,2023-02-15,Biratnagar,Kathmandu
8107,2,167,24,9,,,UPI,SALE,182.61,1643.49,2023-06-29,Bhaktapur,Morang
8108,2,64,24,2,,,UPI,SALE,117.44,234.88,2023-11-17,Bhaktapur,Morang
8109,5,80,17,7,,,CASH,SALE,252.75,1769.25,2023-04-06,Kathmandu,Morang
8110,3,45,31,8,,,CASH,SALE,304.81,2438.48,2023-07-13,Biratnagar,Kaski
8111,5,144,23,4,,,CARD,SALE,20.14,80.56,2023-12-14,Kathmandu,Bhaktapur
8112,2,58,45,4,,,CASH,SALE,146.21,584.84,2023-08-13,Bhaktapur,Morang
8113,5,107,11,8,,,CASH,SALE,471.83,3774.64,2023-12-09,Kathmandu,Kaski
8114,2,28,10,8,,,CASH,SALE,491.24,3929.92,2023-07-12,Bhaktapur,Kaski
8115,2,200,39,1,,,CARD,SALE,301.3,301.3,2023-02-17,Bhaktapur,Kathmandu
8116,2,156,39,10,,,UPI,SALE,113.46,1134.6,2023-01-23,Bhaktapur,Kathmandu
8117,5,13,15,1,,,CASH,SALE,144.25,144.25,2023-12-30,Kathmandu,Bhaktapur
8118,5,154,11,7,,,UPI,SALE,439.27,3074.89,2023-10-14,Kathmandu,Kaski
8119,3,165,6,8,,,UPI,SALE,325.53,2604.24,2023-11-12,Biratnagar,Kathmandu
8120,5,43,12,9,,,CASH,SALE,295.15,2656.35,2023-04-01,Kathmandu,Morang
8121,5,167,12,10,,,UPI,SALE,169.88,1698.8,2023-09-01,Kathmandu,Morang
8122,4,174,18,3,,,CARD,SALE,366.9,1100.7,2023-11-15,Lalitpur,Morang
8123,3,64,50,3,,,CASH,SALE,117.79,353.37,2023-04-08,Biratnagar,Kaski
8124,2,144,39,2,,,CASH,SALE,17.6,35.2,2023-12-18,Bhaktapur,Kathmandu
8125,3,59,50,9,,,UPI,SALE,264.84,2383.56,2023-07-21,Biratnagar,Kaski
8126,5,138,13,7,,,UPI,SALE,198.72,1391.04,2023-03-25,Kathmandu,Morang
8127,1,70,20,7,,,CARD,SALE,398.92,2792.44,2023-02-01,Pokhara,Kathmandu
8128,4,29,25,3,,,UPI,SALE,187.41,562.23,2023-08-26,Lalitpur,Kaski
8129,5,91,17,5,,,CARD,SALE,45.86,229.3,2023-07-03,Kathmandu,Morang
8130,3,195,34,1,,,CASH,SALE,171.89,171.89,2023-03-03,Biratnagar,Kaski
8131,4,42,32,2,,,CASH,SALE,534.44,1068.88,2023-11-07,Lalitpur,Morang
8132,5,179,28,1,,,UPI,SALE,88.61,88.61,2023-08-06,Kathmandu,Morang
8133,2,36,45,3,,,CASH,SALE,341.72,1025.16,2023-11-03,Bhaktapur,Morang
8134,5,7,13,9,,,CARD,SALE,246.42,2217.78,2023-07-04,Kathmandu,Morang
8135,3,106,34,3,,,CARD,SALE,475.71,1427.13,2023-06-21,Biratnagar,Kaski
8136,3,61,29,1,,,CARD,SALE,399.83,399.83,2023-03-27,Biratnagar,Lalitpur
8137,2,169,10,1,,,UPI,SALE,188.2,188.2,2023-12-13,Bhaktapur,Kaski
8138,4,98,35,2,,,UPI,SALE,177.9,355.8,2023-02-06,Lalitpur,Morang
8139,3,82,48,5,,,CASH,SALE,288.38,1441.9,2023-09-27,Biratnagar,Lalitpur
8140,3,72,6,7,,,UPI,SALE,155.94,1091.58,2023-01-17,Biratnagar,Kathmandu
8141,2,181,26,5,,,CARD,SALE,230.42,1152.1,2023-03-08,Bhaktapur,Bhaktapur
8142,4,192,37,4,,,CARD,SALE,257.71,1030.84,2023-09-09,Lalitpur,Kathmandu
8143,3,4,50,8,,,CASH,SALE,366.45,2931.6,2023-04-05,Biratnagar,Kaski
8144,5,10,15,1,,,UPI,SALE,378.29,378.29,2023-06-19,Kathmandu,Bhaktapur
8145,3,89,29,2,,,CASH,SALE,212.17,424.34,2023-01-08,Biratnagar,Lalitpur
8146,3,171,40,7,,,CASH,SALE,214.25,1499.75,2023-06-20,Biratnagar,Bhaktapur
8147,2,18,41,2,,,CASH,SALE,11.5,23.0,2023-11-15,Bhaktapur,Bhaktapur
8148,2,68,45,9,,,CARD,SALE,78.22,703.98,2023-01-02,Bhaktapur,Morang
8149,3,163,30,1,,,CASH,SALE,125.43,125.43,2023-10-08,Biratnagar,Kathmandu
8150,5,135,43,2,,,CASH,SALE,40.75,81.5,2023-07-05,Kathmandu,Bhaktapur
8151,2,146,24,5,,,CARD,SALE,484.05,2420.25,2023-08-05,Bhaktapur,Morang
8152,3,194,47,3,,,CASH,SALE,126.67,380.01,2023-01-19,Biratnagar,Bhaktapur
8153,3,48,16,9,,,CASH,SALE,193.47,1741.23,2023-04-07,Biratnagar,Morang
8154,1,161,8,1,,,CASH,SALE,193.2,193.2,2023-03-26,Pokhara,Kaski
8155,4,6,14,3,,,CARD,SALE,166.26,498.78,2023-07-21,Lalitpur,Morang
8156,2,79,9,7,,,UPI,SALE,348.71,2440.97,2023-02-20,Bhaktapur,Bhaktapur
8157,2,56,39,4,,,UPI,SALE,119.91,479.64,2023-08-24,Bhaktapur,Kathmandu
8158,4,156,46,2,,,UPI,SALE,123.83,247.66,2023-07-28,Lalitpur,Kathmandu
8159,4,72,14,10,,,UPI,SALE,143.83,1438.3,2023-05-26,Lalitpur,Morang
8160,1,102,20,8,,,UPI,SALE,412.21,3297.68,2023-06-17,Pokhara,Kathmandu
8161,5,53,7,7,,,UPI,SALE,279.7,1957.9,2023-02-23,Kathmandu,Lalitpur
8162,3,121,47,9,,,CARD,SALE,354.0,3186.0,2023-11-23,Biratnagar,Bhaktapur
8163,3,47,44,5,,,CARD,SALE,90.58,452.9,2023-10-14,Biratnagar,Kathmandu
8164,1,102,8,1,,,UPI,SALE,370.4,370.4,2023-01-19,Pokhara,Kaski
8165,1,37,5,2,,,CASH,SALE,385.39,770.78,2023-05-24,Pokhara,Kathmandu
8166,1,108,8,7,,,CARD,SALE,305.54,2138.78,2023-12-07,Pokhara,Kaski
8167,4,92,35,2,,,CASH,SALE,172.27,344.54,2023-03-05,Lalitpur,Morang
8168,3,182,31,7,,,CASH,SALE,351.82,2462.74,2023-08-25,Biratnagar,Kaski
8169,1,151,21,8,,,CARD,SALE,302.47,2419.76,2023-10-12,Pokhara,Morang
8170,4,52,46,1,,,UPI,SALE,173.48,173.48,2023-10-02,Lalitpur,Kathmandu
8171,2,114,39,8,,,CARD,SALE,207.39,1659.12,2023-04-14,Bhaktapur,Kathmandu
8172,5,95,7,5,,,CARD,SALE,28.81,144.05,2023-09-15,Kathmandu,Lalitpur
8173,3,74,31,2,,,CASH,SALE,245.1,490.2,2023-09-30,Biratnagar,Kaski
8174,1,197,8,1,,,CARD,SALE,438.64,438.64,2023-11-01,Pokhara,Kaski
8175,4,25,1,10,,,CARD,SALE,135.5,1355.0,2023-08-12,Lalitpur,Bhaktapur
8176,4,13,35,10,,,CARD,SALE,162.54,1625.4,2023-11-21,Lalitpur,Morang
